	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
YmJIccPWnEk	Stargazer	Rainbow	Rising	Rainbow	INDIFFERENT		1976.0	Album	
ORnvO1VyYMk	Man On The Silver Mountain	Rainbow	Ritchie Blackmore's Rainbow	Rainbow	INDIFFERENT		1975.0	Album	
B7nKzCRL_oo	The Temple Of The King	Rainbow	Ritchie Blackmore's Rainbow	Rainbow	INDIFFERENT		1975.0	Album	281.0
9AtRGYMhnTA	Pure	Rameses B	Pure - EP	Rameses B	INDIFFERENT		2013.0	EP	
s2vC65MuPRs	Adieu	Rammstein	Zeit	Rammstein	INDIFFERENT		2022.0	Album	279.0
99fy0QFVsWc	Denise	Randy & The Rainbows	2002 Millennium Collection	Randy & The Rainbows	INDIFFERENT		2007.0	Album	
Hh0oVimc2do	Denise	Randy & The Rainbows	Lost Hits Of The 60's (All Original Artists & Versions)	Various Artists	INDIFFERENT		2010.0	Album	
EvDIZ-1anVQ	Street Life	Randy Crawford	Jackie Brown (Music from the Miramax Motion Picture)	Various Artists	INDIFFERENT		2009.0	Album	257.0
AKRlVG3CFhI	Peace In the Valley	Randy Travis	Worship & Faith	Randy Travis	INDIFFERENT		2003.0	Album	
EQTUi-wSQ0U	Nah Test	Ras G	Down To Earth Vol. 2 (The Standard Bap Edition)	Ras G	INDIFFERENT		2014.0	Album	
ZhkrgE1zTDk	Got (Gear Games)	Ras G	Raw Fruit, Vol. 4	Ras G	INDIFFERENT		2015.0	Album	
tuIAW0BwM9s	Anything Goes	Ras Kass	Soul on Ice	Ras Kass	INDIFFERENT	4.030303	1996.0	Album	
1pKuYSjBns8	Your Song	Raul Gómez	1	Raul Gómez	INDIFFERENT		2014.0	Album	
N8oV0b_0AMQ	I Can't Stop Loving You	Ray Charles	Georgia On My Mind	Ray Charles	INDIFFERENT		2003.0	Album	
YDqwmaI_IdU	I Can't Stop Loving You	Ray Charles	Modern Sounds in Country and Western Music, Vols 1 & 2	Ray Charles	INDIFFERENT	4.7351527	2009.0	Album	
Oa3KkpIeBXE	Rock And Roll Show	Ray Ellsworth	Rockabilly Rampage	Various Artists	INDIFFERENT		2009.0	Album	
tMB9mSYcCTQ	Lonely Wolf	Ray Harris	Rockabilly Essentials	Various Artists	INDIFFERENT		2014.0	Album	
zKY1b5F6888	You Can't Change That	Raydio	Rock On	Raydio	INDIFFERENT		1979.0	Album	
37RIzGKMxZ0	B.C. 1675	Raymond Scott	Manhattan Research, Inc.	Raymond Scott	INDIFFERENT		2005.0	Album	
WGg5XIO4TU0	Sometimes I Hear Sirens	Raär	Sometimes I Hear Sirens	Raär	INDIFFERENT		2020.0	Single	
Ys_FxNmcdCk	I'll Getcha Hy (feat. Squeek Nutty Bug)	Rc tha Trackaholiq	Hood Classics, Vol. 2	Rc tha Trackaholiq	INDIFFERENT		2018.0	Album	
QFGsa6UOznI	After The Moon	Real Estate	In Mind	Real Estate	INDIFFERENT	4.6028371	2017.0	Album	
x8y4uuslvBo	The Night The Lights Went Out In Georgia	Reba McEntire	Greatest Hits Volume III: I'm A Survivor	Reba McEntire	INDIFFERENT		2001.0	Album	257.0
NPPJ7TPYGEc	Inhale Exhale (feat. Protoje)	Rebelution	Falling into Place	Rebelution	INDIFFERENT		2016.0	Album	
RuXVmFPEyhg	Those Days	Rebelution	Falling into Place	Rebelution	INDIFFERENT		2016.0	Album	
-SGJ0-iPWEk	Sky Is the Limit	Rebelution	Peace of Mind (Deluxe Edition)	Rebelution	INDIFFERENT		2012.0	Album	
hWljYXVcyoc	Closer I Get (feat. John Popper)	Rebelution	Peace of Mind (Deluxe Edition)	Rebelution	INDIFFERENT		2012.0	Album	
oAN6Kzohxqs	Dead and Gone	Reckless Ones	Make Your Move	Reckless Ones	INDIFFERENT		2009.0	Album	225.0
F6XljaDUXoQ	It's Time	Reckless Ones	Reckless Ones	Reckless Ones	INDIFFERENT		2013.0	EP	229.0
crvwLDYz60E	Hurricane Fighter Plane	Red Crayola	The Parable Of Arable Land / God Bless The Red Krayola And All Who Sail With It Vol. 1	Red Crayola	INDIFFERENT		2006.0	Album	
X95qte7Pa10	Lunatic Fringe	Red Rider	As Far As Siam	Red Rider	INDIFFERENT		1981.0	Album	
_Svb95SAOM8	The Witch Queen of New Orleans	Redbone	The Witch Queen of New Orleans (aka Message from a Drum) [Expanded Edition]	Redbone	INDIFFERENT		1971.0	Album	166.0
dvTdmcA5biI	She Has A Girlfriend Now	Reel Big Fish	The Best Of Us For The Rest Of Us	Reel Big Fish	INDIFFERENT		2010.0	Album	
gahYzHv_nek	Move Somethin'	Reflection Eternal	Reflection Eternal [Train Of Thought]	Talib Kweli	INDIFFERENT	4.3230557	2000.0	Album	
8qTRTzio86o	Some Kind Of Wonderful	Reflection Eternal	Reflection Eternal [Train Of Thought]	Talib Kweli	INDIFFERENT	4.4816799	2000.0	Album	
QiDX0kkFFkM	Some Kind of Wonderful	Reflection Eternal	Train of Thought	Reflection Eternal	INDIFFERENT				
MBOjp6BKWTU	Loveleen	Rejjie Snow	Rejovich	Rejjie Snow	INDIFFERENT	4.8220801	2013.0	Single	
8jfQZ1nv99c	Carpet Of The Sun	Renaissance	Ashes Are Burning	Renaissance	INDIFFERENT		1973.0	Album	
nQ7RPBDKZE4	Mother Russia	Renaissance	Lullabies For Catatonics: A Journey Through The British Avant-Pop/Art Rock Scene 1967-74	Various Artists	INDIFFERENT		2019.0	Album	560.0
1DY1UH6kdaQ	Mother Russia	Renaissance	Turn of the Cards	Renaissance	INDIFFERENT		1974.0	Album	
9L3-A6EPDWw	Running Hard	Renaissance	Turn of the Cards	Renaissance	INDIFFERENT		1974.0	Album	
52xLeLHXVMw	Twitchy (feat. Willie Joe)	Rene Hall's Orchestra	The Specialty Story		INDIFFERENT				
kySY1rR8_Nk	Life Is a Rock (But the Radio Rolled Me)	Reunion	Radio Hits Of the '70s	Various Artists	INDIFFERENT		2006.0	Album	
rlDLLueFJD0	Keep Your Head To The Sky (feat. The T.L.W. Ensemble)	Rev. Thomas L. Walker	One Day At A Time	Rev. Thomas L. Walker	INDIFFERENT		1979.0	Album	
GU69_MQtbjU	I'm a Man	Rhett Frazier	Welcome to the Club	Rhett Frazier	INDIFFERENT		2017.0	Album	
jaAp7epfs0s	The Fall (Maurice Fulton Remix)	Rhye	The Fall	Rhye	INDIFFERENT		2012.0	Single	
K4TbO2UQxdQ	The Fall	Rhye	The Fall	Rhye	INDIFFERENT		2012.0	Single	
z6-EjIA-vPk	Theme From S.W.A.T.	Rhythm Heritage	Disco-Fied	Rhythm Heritage	INDIFFERENT		1976.0	Album	
NLV6Q3wc0Ck	Hard Lovin' Loser	Richard & Mimi Fariña	Reflections In A Crystal Wind	Richard & Mimi Fariña	INDIFFERENT	2.9104478	1965.0	Album	
KTsPJsZqkBM	Did She Jump or Was She Pushed?	Richard And Linda Thompson	Shoot Out The Lights	Richard & Linda Thompson	INDIFFERENT		1982.0	Album	
0cs2GzKXmBM	All I Have To Do Is Dream	Richard Chamberlain	Richard Chamberlain Sings (TV's Dr. Kildare)	Richard Chamberlain	INDIFFERENT		1962.0	Album	
sD-zTwi3_GU	MacArthur Park	Richard Harris	A Tramp Shining	Richard Harris	INDIFFERENT		1968.0	Album	
S91wQbYYX3Q	The Time Warp	Richard O'Brien	Absolute Treasures: The Rocky Horror Picture Show - The Complete and Definitive Soundtrack (2015 40th Anniversary Re-Mastered Edition)	Various Artists	INDIFFERENT		1975.0	Album	
WbbvZrrHx38	What About Me? (Live)	Richie Havens	Bread And Roses: Festival Of Acoustic Music, Vol. 1 (Live At The Greek Theater / Berkeley, CA / 1977)	Various Artists	INDIFFERENT		1977.0	Album	
GN1F5dKrqEw	Handsome Johnny	Richie Havens	High Flyin' Bird / The Verve Forecast Years	Richie Havens	INDIFFERENT	4.5555553	2004.0	Album	
CWAO5XeNM1U	Follow	Richie Havens	High Flyin' Bird / The Verve Forecast Years	Richie Havens	INDIFFERENT	3.632653	2004.0	Album	
OzFLK_8MyE8	Handsome Johnny	Richie Havens	Mixed Bag	Richie Havens	INDIFFERENT		1988.0	Album	
IEazNNJEcm0	Follow	Richie Havens	Mixed Bag	Richie Havens	INDIFFERENT	4.0884809	2018.0	Album	
VR5svdoGG6U	The Birds	Rick Cuevas	The Birds	Rick Cuevas	INDIFFERENT		1984.0	Single	
1Q5tCBOME6g	Fallin' 4 U	Ricky Eat Acid	Haunt U Forever	Ricky Eat Acid	INDIFFERENT	4.5268817	2011.0	Album	
5z2L8waDCsQ	Pull	Ricky Eat Acid	Talk to You Soon	Ricky Eat Acid	INDIFFERENT		2016.0	Album	174.0
073ChcCA2Kw	Travelin' Man	Ricky Nelson	150 Original Moments Rock & Roll Vol 1	Various Artists	INDIFFERENT	4.0	2014.0	Album	
_Xxnk4Hd8J8	I Got a Feeling	Ricky Nelson	Deluxe: Greatest Hits - Ricky Nelson	Ricky Nelson	INDIFFERENT		2012.0	Album	
aish4RrSGWo	It's Up To You (Remastered 2005)	Ricky Nelson	Greatest Hits	Ricky Nelson	INDIFFERENT	4.7458825	2005.0	Album	
KSjlrGSShQs	I Got A Feeling	Ricky Nelson	Greatest Hits	Ricky Nelson	INDIFFERENT		2002.0	Album	
afn0VEU3FXY	Believe What You Say	Ricky Nelson	Greatest Hits	Ricky Nelson	INDIFFERENT		2002.0	Album	
CkMwrizGG-M	I Got A Feeling	Ricky Nelson	Ricky Sings Again (Expanded Edition / Remastered)	Ricky Nelson	INDIFFERENT		1959.0	Album	125.0
HSbuo5qOJUY	Believe What You Say	Ricky Nelson	Ricky Sings Again (Expanded Edition / Remastered)	Ricky Nelson	INDIFFERENT		1959.0	Album	125.0
DLDVD-eJcaI	Believe What You Say	Ricky Nelson	The Best Of Rick Nelson	Rick Nelson	INDIFFERENT		1987.0	Album	
YUv2xzvxLT8	Travelin' Man	Ricky Nelson	The Best Of Rick Nelson (Vol. 2)	Ricky Nelson	INDIFFERENT		1991.0	Album	
3ptSvTvbW-0	Travelin' Man	Ricky Nelson	Travelin' Man	Ricky Nelson	INDIFFERENT	4.4071574	1961.0	Single	
FltlLakHxZY	Chelsea Girl (2001 Remaster)	Ride	Smile	Ride	INDIFFERENT		1990.0	Album	
WCuTvfgjfbg	Breakin' Up (The Loving Hand Remix)	Rilo Kiley	Breakin' Up EP (DMD Album)	Rilo Kiley	INDIFFERENT	4.3513513	2008.0	Single	
Hn7Ldn7liGU	Portions for Foxes	Rilo Kiley	More Adventurous (U.S. Release)	Rilo Kiley	INDIFFERENT		2004.0	Album	
geuKCo-Xsd4	Guilt	Ringo Deathstarr	Pure Mood	Ringo Deathstarr	INDIFFERENT		2015.0	Album	
nevdSt_2PIM	Photograph	Ringo Starr	Ringo	Ringo Starr	INDIFFERENT		1973.0	Album	
X5IqfflHEss	Nowhere Generation	Rise Against	Nowhere Generation	Rise Against	INDIFFERENT		2021.0	Album	
pSsgkcaDpZE	2:10 Train	Rising Sons	Rising Sons Featuring Taj Mahal and Ry Cooder	Rising Sons	INDIFFERENT	3.2195122	1992.0	Album	
0153gqgCEYI	(Your Love Has Lifted Me) Higher And Higher	Rita Coolidge	Anytime... Anywhere	Rita Coolidge	INDIFFERENT		1977.0	Album	
ZdbGDLC4qhI	We're All Alone	Rita Coolidge	Anytime... Anywhere	Rita Coolidge	INDIFFERENT		1977.0	Album	
1Uc8i_RA6VM	Good Morning Jah	Rita Marley	Who Feels It Knows It	Rita Marley	INDIFFERENT		2005.0	Album	
2QFUoR5uNTA	Framed	Ritchie Valens	Ritchie Valens	Ritchie Valens	INDIFFERENT		2011.0	Album	
SmXtJLW59v4	Malaguena	Ritchie Valens	The Best Of Ritchie Valens	Ritchie Valens	INDIFFERENT		1981.0	Album	
AhUWl0u61wc	Pressure and Time	Rival Sons	Pressure & Time	Rival Sons	INDIFFERENT		2011.0	Album	
a2_9FzKio50	Why	Roads End	100 '60s Garage Rock Hits	Various Artists	INDIFFERENT	4.448276	2010.0	Album	
SOctyXxCm-4	Dragula	Rob Zombie	Hellbilly Deluxe	Rob Zombie	INDIFFERENT		1998.0	Album	
k1uA_Zw7zAk	Steal Away	Robbie Dupree	Robbie Dupree	Robbie Dupree	INDIFFERENT		1980.0	Album	
OU40fuV8Tc0	Hot Rod Hearts	Robbie Dupree	Robbie Dupree	Robbie Dupree	INDIFFERENT		1980.0	Album	
FgSPUOt7nLI	But, But	Robert Gordon	Are You Gonna Be the One (Bonus Tracks)	Robert Gordon	INDIFFERENT		1981.0	Album	155.0
NCx-X_E3l9U	Rock Billy Boogie	Robert Gordon	Rock Billy Boogie	Robert Gordon	INDIFFERENT		1979.0	Album	154.0
70yFIz7tGUs	Every Kinda People	Robert Palmer	Double Fun	Robert Palmer	INDIFFERENT		1978.0	Album	199.0
i2QACus2e8Q	Baby Take Me Back	Roc LaRue with The Three Pals	Trading Kisses		INDIFFERENT				
HmAvMmdMvK4	I Knew The Bride (Live)	Rockpile	Live At Montreux 1980	Rockpile	INDIFFERENT		2011.0	Album	
dRRmmW8dFnw	Heart	Rockpile	Seconds Of Pleasure	Rockpile	INDIFFERENT		1980.0	Album	
oVriw09ZdpY	You Ain't Nothin' But Fine	Rockpile	Seconds Of Pleasure	Rockpile	INDIFFERENT		1980.0	Album	
hqi_m-pMuoI	Every Picture Tells A Story	Rod Stewart	Every Picture Tells A Story	Rod Stewart	INDIFFERENT		1971.0	Album	360.0
40hkR7pS18M	Every Picture Tells A Story	Rod Stewart	The Best Of Rod Stewart	Rod Stewart	INDIFFERENT		1976.0	Album	
wWEk-GHk2hc	You're in My Heart (The Final Acclaim) [2008 Remaster]	Rod Stewart	The Definitive Rod Stewart	Rod Stewart	INDIFFERENT		2008.0	Album	272.0
ZhFPzque-P4	Frankie Please	Rodney Crowell	Tarpaper Sky	Rodney Crowell	INDIFFERENT		2014.0	Album	163.0
u0SuB_LKAug	Somebody's Shadow	Rodney Crowell	Tarpaper Sky	Rodney Crowell	INDIFFERENT		2014.0	Album	209.0
d-0GsWDVkSA	Somebody's Shadow	Rodney Crowell			INDIFFERENT				
rlQ7wY1_HVw	Frankie Please	Rodney Crowell			INDIFFERENT				
hxkb60uJS-E	See Me, Feel Me / Listening To You	Roger Daltrey	Tommy	Various Artists	INDIFFERENT		1975.0	Album	
jCV_UWtzNJ4	Take the Long Way Home	Roger Hodgson	Classics Live	Roger Hodgson	INDIFFERENT		2010.0	Album	296.0
3cv8y2x6Mnc	Get Used to It	Roger Voudouris	Radio Dreams	Roger Voudouris	INDIFFERENT		2009.0	Album	
gJld4TSCs30	Mother (Live)	Roger Waters	In the Flesh - Live	Roger Waters	INDIFFERENT		2000.0	Album	
MDA_TikqSps	Pass The Hatchet (part 1 & 2)	Roger and The Gypsies	The Instant & Minit Story CD 2		INDIFFERENT				
k7RRKHM6iY4	Birds'd Crash (feat. Okkervil River)	Roky Erickson With Okkervil River	True Love Cast Out All Evil (Deluxe Edition)	Roky Erickson With Okkervil River	INDIFFERENT		2010.0	Album	
QZzgpAtPkRU	Strange Eyes	Romane, Stochelo Rosenberg	Double jeu (Intégrale Romane, vol. 9)	Romane, Stochelo Rosenberg	INDIFFERENT		2004.0	Album	
JlnwiTdTDW0	Switchblade	Ron Thompson	Teenage Rebels, Vol. 1	Various Artists	INDIFFERENT		2012.0	Album	
TZnFaAm1gT8	Neptune	Ronald Jenkees	Ronald Jenkees	Ronald Jenkees	INDIFFERENT		2007.0	Album	
w9sBepZFtQs	Clutter	Ronald Jenkees	Ronald Jenkees	Ronald Jenkees	INDIFFERENT		2007.0	Album	
uzzKtBZfeOc	Quintessence	Ronnie Ball	All About Ronnie	Ronnie Ball	INDIFFERENT	4.014493	2011.0	Album	
xVwmPWDKqI8	The Goo Goo Muck	Ronnie Cook & The Gaylads	Wild, Wacky World of Weird Songs	Various Artists	INDIFFERENT		2017.0	Album	
cadsDH73crM	Rockin' Bones	Ronnie Dawson	Real Deal Rockabilly Classics, Vol.3	Various Artists	INDIFFERENT		2015.0	Album	
kL3TdTfWcEE	Rockin' Bones	Ronnie Dawson	Ronnie Dawson Presents Rockin' Bones	Ronnie Dawson	INDIFFERENT		1959.0	Album	
Mhzrlv5Cb1A	Our Time	Roo Panes	The Summer Isles	Roo Panes	INDIFFERENT		2023.0	Album	205.0
5G4LH_MlKAU	Colours	Roosevelt	Roosevelt	Roosevelt	INDIFFERENT	4.500452	2016.0	Album	
wAF9YWPKVz0	Dirty Mother for You	Roosevelt Sykes	1929-1941	Roosevelt Sykes	INDIFFERENT		2012.0	Album	
-DQrRYyPetk	Just a Little Bit	Roscoe Gordon	Rhythm & Blues (50 Hits)	Various Artists	INDIFFERENT		2015.0	Album	
VhBuLEkbi14	Come On-a My House	Rosemary Clooney	Love Letters	Rosemary Clooney	INDIFFERENT		2011.0	Album	
c7hAbb00UgY	Mambo Italiano (78rpm Version)	Rosemary Clooney	The Essential Rosemary Clooney	Rosemary Clooney	INDIFFERENT		2004.0	Album	
kJvCe0tSKF0	Hey There	Rosemary Clooney	The Rosemary Clooney Show: Songs From The Classic Television Series	Rosemary Clooney	INDIFFERENT		2004.0	Album	
Jow4MnAAdek	Chemicals	Rosemary Fairweather	Chemicals	Rosemary Fairweather	INDIFFERENT		2016.0	Single	
5JQRV62KBwM	Caravan (Instrumental)	Rosenberg Trio	Caravan	Rosenberg Trio	INDIFFERENT		1994.0	Album	
W5QME3j4UwM	Don't Let It Get To You	Rostam	Don't Let It Get to You	Rostam	INDIFFERENT		2011.0	Single	
GrUXpcOn56s	In a River	Rostam	In a River	Rostam	INDIFFERENT		2018.0	Single	
i7IaIjANY_Y	Unfold You	Rostam	Unfold You	Rostam	INDIFFERENT	5.0	2020.0	Single	
3j1A0W-lMq4	Dogg Life	Route 696	Dogg Life	Route 696	INDIFFERENT		2020.0	Single	
2R0AyzKsXrw	Come Home	Route 8	Come Home	Route 8	INDIFFERENT		2018.0	EP	
M5X6BifSQ9U	Do The Strand (1999 Digital Remaster)	Roxy Music	For Your Pleasure	Roxy Music	INDIFFERENT		1973.0	Album	244.0
nYeCn7deon0	Manifesto	Roxy Music	Manifesto	Roxy Music	INDIFFERENT		1979.0	Album	
9f_7BNy6mbU	Stoned Soul Picnic	Roy Ayers	Stoned Soul Picnic	Roy Ayers	INDIFFERENT		1968.0	Album	
Mdd9Fpq2i7o	Mystic Voyage	Roy Ayers Ubiquity	Mystic Voyage	Roy Ayers Ubiquity	INDIFFERENT		1975.0	Album	
b4TPtwZAJBg	Up Jumped the Devil	Roy Brown	Roy Brown, Hurry Hurry Babe!	Roy Brown	INDIFFERENT		2012.0	Album	
fdYgZFruVU0	Hip Shakin' Baby	Roy Brown	The Songs of Johnny & Dorsey Burnette Vol. 1	Various Artists	INDIFFERENT		2007.0	Album	
xRUpnmwt5zU	Running Scared	Roy Orbison	Crying	Roy Orbison	INDIFFERENT	3.8717949	2013.0	Album	
uhuoWEZcsfs	Beautiful Dreamer	Roy Orbison	In Dreams	Roy Orbison	INDIFFERENT		1963.0	Album	
_EpZt9Umn1U	Better Strangers	Royal Blood	Royal Blood	Royal Blood	INDIFFERENT		2014.0	Album	
9vG6AgDzVAY	You're Gonna Lose	Royal Trux	Thank You	Royal Trux	INDIFFERENT	4.2307692	1995.0	Album	
WwcEH24Ommw	Another Believer	Rufus Wainwright	Meet The Robinsons Original Soundtrack	Various Artists	INDIFFERENT		2007.0	Album	
tvcFV8aeCsQ	A Farewell To Kings	Rush	A Farewell To Kings	Rush	INDIFFERENT		1977.0	Album	
uxjekM3Es-I	By-Tor And The Snow Dog	Rush	Fly By Night	Rush	INDIFFERENT		1975.0	Album	
G_7eOHZ5A1Y	La Villa Strangiato	Rush	Hemispheres (40th Anniversary)	Rush	INDIFFERENT		1978.0	Album	578.0
WtkWTh-nn9w	Time Stand Still	Rush	Hold Your Fire	Rush	INDIFFERENT		1987.0	Album	308.0
aUTGOQLyvWw	2112 Overture (Retrospective Edit)	Rush	Retrospective I: 1974 To 1980	Rush	INDIFFERENT		1997.0	Album	
LDnJLEAWrCw	Mr America (Acoustic)	Russell Morris	Fundamentalist	Russell Morris	INDIFFERENT		2007.0	Album	
gwSjXRXch-I	Mr America (Acoustic)	Russell Morris	Fundamentalist	Russell Morris	INDIFFERENT		2007.0	Album	200.0
_MmBKT5q2xQ	Misogyny	Rusty	Fluke	Rusty	INDIFFERENT		1995.0	Album	
SYrvQQ7gosA	Held For Questioning	Rusty Draper	The Very Best Of	Rusty Draper	INDIFFERENT		2010.0	Album	
7gp5XXcyRgo	Mambo Baby	Ruth Brown	Miss Rhythm: Greatest Hits And More	Ruth Brown	INDIFFERENT		2005.0	Album	
qz_RPb5clqY	Söndan (feat. Dan Berglund)	Rymden	Space Sailors (feat. Dan Berglund)	Rymden	INDIFFERENT	4.1351352	2020.0	Album	
VDzJfMg9lGo	Söndan (feat. Dan Berglund)	Rymden	Söndan	Rymden	INDIFFERENT		2020.0	Single	
gHtkntf0BBA	Monument	Röyksopp	Do It Again	Röyksopp	INDIFFERENT	4.4319696	2014.0	EP	
T-8ka_I4_uU	Running To The Sea (feat. Susanne Sundfør)	Röyksopp	Running To The Sea	Röyksopp	INDIFFERENT		2012.0	Single	
M-6RFpKIV4w	What Else Is There ?	Röyksopp	The Understanding	Röyksopp	INDIFFERENT		2005.0	Album	
jicYLe3Y5VI	Jamz	SALES	Jamz	SALES	INDIFFERENT		2016.0	Single	
cKlLgJIV5W4	Chinese New Year	SALES	SALES - EP	SALES	INDIFFERENT	4.8259706	2014.0	EP	
sUvnKXqgGzI	All Night (feat. Dornik)	SG Lewis	All Night (feat. Dornik)	SG Lewis	INDIFFERENT	4.5388064	2016.0	Single	
EEv3FDBuXm0	Shivers (feat. JP Cooper)	SG Lewis	Shivers - EP	SG Lewis	INDIFFERENT	4.328084	2015.0	EP	
SZ9Wwz17mck	Meant To Be	SG Lewis	Yours - EP	SG Lewis	INDIFFERENT	4.3004375	2016.0	EP	
7AKd4tfbZS8	Stay Sane (feat. Naaz)	SRNO	Stay Sane (feat. Naaz)	SRNO	INDIFFERENT	4.378397	2016.0	Single	
BugBwt2ESpo	The Ballad Of The Green Berets	SSgt. Barry Sadler	Ballads of The Green Berets	SSgt. Barry Sadler	INDIFFERENT		1997.0	Album	
kLjlossgOvs	Est	STU	Est	STU	INDIFFERENT		2017.0	Single	
b2LfxziMhL0	WDWGILY	SYML	Chill	SYML	INDIFFERENT		2020.0	EP	
qeYn-1ylL58	Everyday	Sad Cafe	Facades	Sad Cafe	INDIFFERENT		1979.0	Album	
TSXpYUPl1Hg	Your Love Is King	Sade	Diamond Life	Sade	INDIFFERENT		1984.0	Album	
c_lgse6-JKo	Your Love Is King	Sade	The Best of Sade	Sade	INDIFFERENT		1994.0	Album	
lgKzaUbORx4	Never as Good as the First Time	Sade	The Ultimate Collection	Sade	INDIFFERENT		2011.0	Album	
JuPn-UcLAv4	Mon Gateau	Saffron Sun	Mon gateau	Saffron Sun	INDIFFERENT		2019.0	Single	
81skBnAAdcQ	My World Fell Down	Sagittarius	Present Tense (Expanded Edition)	Sagittarius	INDIFFERENT	3.0055711	1967.0	Album	
nIE8wXb8kao	Pain in My Life (feat. Trey Songz)	Saigon	Pain In My Life [Explicit Content] (6-94650)	Saigon	INDIFFERENT		2006.0	Single	
hh_3877PsYU	Who I Am	Saje	Take Care Of You	Saje	INDIFFERENT	4.4385967	2018.0	EP	
ccu9RgMIpQI	Take Care Of You	Saje	Take Care Of You	Saje	INDIFFERENT	4.6799998	2018.0	EP	
TNYHv69J5hQ	I Thank You (LP / Single Version)	Sam & Dave	I Thank You	Sam & Dave	INDIFFERENT	4.1222692	2014.0	Album	
aMYnkIgvBrs	Soothe Me	Sam & Dave	Stax Classics	Sam & Dave	INDIFFERENT	4.2246156	2017.0	Album	
ugKFQEK9X6o	I Thank You (LP / Single Version)	Sam & Dave	The Best Of Sam & Dave	Sam & Dave	INDIFFERENT		1987.0	Album	
WfYoyUDIHCE	Soothe Me	Sam & Dave	The Stax Story (4 Disc Set)	Various Artists	INDIFFERENT		2000.0	Album	
f9QOecPlYNw	Nothing Touches Me	Sam Burton	Nothing Touches Me	Sam Burton	INDIFFERENT	4.2473116	2020.0	Single	
96_DKzdfCxg	Everybody Loves To Cha Cha Cha	Sam Cooke	30 Greatest Hits: Portrait of a Legend 1951-1964	Sam Cooke	INDIFFERENT		1960.0	Album	
MkaFNiMvzqs	Having A Party	Sam Cooke	30 Greatest Hits: Portrait of a Legend 1951-1964	Sam Cooke	INDIFFERENT		1960.0	Album	
-YijmNPq-GI	Win Your Love For Me	Sam Cooke	30 Greatest Hits: Portrait of a Legend 1951-1964	Sam Cooke	INDIFFERENT		1960.0	Album	
GiI-4RQGnWE	Chain Gang (Live at the Harlem Square Club, Miami, FL - January 1963)	Sam Cooke	One Night Stand - Sam Cooke Live At The Harlem Square Club, 1963	Sam Cooke	INDIFFERENT		1963.0	Album	
LyHBLdwvu74	Just Another Day	Sam Cooke	Sam Cooke And The Soul Stirrers	Sam Cooke	INDIFFERENT		1965.0	Album	
WeFJdRYKQ7c	Lord, Remember Me	Sam Cooke	Sam Cooke With The Soul Stirrers	Sam Cooke	INDIFFERENT		2002.0	Album	
zTArYTvpLZA	Twistin' the Night Away	Sam Cooke	The Best of Sam Cooke	Sam Cooke	INDIFFERENT		1962.0	Album	
OmMbN_MrlTQ	Having a Party	Sam Cooke	The Best of Sam Cooke	Sam Cooke	INDIFFERENT	4.7229142	1962.0	Album	
VzlLi5jX_C4	(What A) Wonderful World	Sam Cooke	The Best of Sam Cooke	Sam Cooke	INDIFFERENT		1962.0	Album	
UfOv1Elwf7c	Having a Party	Sam Cooke	The Best of Soul	Sam Cooke	INDIFFERENT		2017.0	Album	
APu8MXUWPhI	Twistin' the Night Away	Sam Cooke	Twistin' the Night Away	Sam Cooke	INDIFFERENT	4.5419545	2012.0	Album	
BliLmmBJXUQ	Detroit '67	Sam Roberts	Love at the End of the World	Sam Roberts Band	INDIFFERENT		2008.0	Album	
RWXjdiKVusM	Ring Dang Doo (Single Version)	Sam The Sham & The Pharaohs	20th Century Masters: The Millennium Collection: Best Of Sam The Sham & The Pharaohs	Sam The Sham & The Pharaohs	INDIFFERENT		2003.0	Album	
3UttAR8DnFY	Wooly Bully	Sam the Sham and the Pharaohs	Wooly Bully	Sam the Sham and the Pharaohs	INDIFFERENT		1965.0	Single	
ry59qsl2R8c	Chevy Van	Sammy Johns	Chevy Van	Sammy Johns	INDIFFERENT		2009.0	Single	177.0
tmuYFkzjca4	Without	Sampha	Dual	Sampha	INDIFFERENT	4.6100445	2013.0	EP	
-o4bAtR7FmY	When I Fall In Love	Sandra Lee	When I Fall In Love	Various Artists	INDIFFERENT		2020.0	Album	
Y6PTe-u8_H8	The Fool	Sanford Clark	20th Century Rocks: 50's Rock 'n Roll - Is Here to Stay	Various Artists	INDIFFERENT		2001.0	Album	
yAd3p9jJSnc	The Fool	Sanford Clark	Dot Rock 'N Roll		INDIFFERENT				
xv3qKrCq2w8	she	Sans	she	Sans	INDIFFERENT		2021.0	Single	
GGEuhE8haRY	Well All Right	Santana	Inner Secrets	Santana	INDIFFERENT		1978.0	Album	
rzToa_Q4Las	Jim Dandy	Sara Lee	Real Black Rhythm	Various Artists	INDIFFERENT		2012.0	Album	
APfk8tPJx3U	Jim Dandy	Sara Lee	Teenage Rockabilly	Various Artists	INDIFFERENT		2009.0	Album	
S9ykDR_eN_E	Be Like Water	Sarah Fimm	A Perfect Dream	Sarah Fimm	INDIFFERENT		2002.0	Album	
RMO6H2qvfcU	Broken Hearted Melody	Sarah Vaughan	Sarah Vaughan's Golden Hits	Sarah Vaughan	INDIFFERENT		1958.0	Album	
